id,Address,Response_Address,Response_X,Response_Y
1754,臺北縣(舊)板橋市三民路一段107號,新北市板橋區港嘴里17鄰三民路一段107號,121.479453,25.021330
1755,臺中市南屯區臺中工業區六路七號,找不到指定的門牌地址。,,
1756,臺北市忠孝東路1段140號10樓,臺北市中正區幸福里7鄰忠孝東路一段140號,121.525505,25.044085
1757,新北市土城區中央路四段49號8樓,新北市土城區頂埔里30鄰中央路四段49號,121.421898,24.961098
1758,桃園市龜山區南上路350巷57號,桃園市龜山區南美里5鄰南上路350巷57號,121.303636,25.043029
1759,臺北市內湖區瑞光路392號22樓,臺北市內湖區港墘里20鄰瑞光路392號,121.571259,25.077801
1760,臺中市大雅區東大路2段999號,臺中市大雅區忠義里24鄰東大路二段999號,120.613357,24.233936
1761,新北市俊英街174號,新北市樹林區圳安里9鄰俊英街174號,121.426339,25.007527
1762,高雄市前鎮區加工出口區中一路5號,找不到指定的門牌地址。,,
1763,新竹市科學園區力行七路8號,新竹市東區科園里24鄰力行七路8號,121.013525,24.774975
1764,新竹市科學工業園區力行二號五樓,Incorrect syntax near 'WHERE'.,,
1765,彰化縣和美鎮好修里和港路575號,彰化縣和美鎮好修里15鄰和港路575號,120.489273,24.132388
1766,臺北市內湖區內湖路一段246號9樓,臺北市內湖區西湖里13鄰內湖路一段246號,121.566295,25.082021
1767,高雄市(舊)前鎮區新生路二四八之三九號,高雄市前鎮區鎮北里1鄰新生路3之1號;高雄市路竹區竹園里1鄰新生路6之1號;高雄市前鎮區鎮北里1鄰新生路9之1號;高雄市仁武區仁慈里10鄰新生路9之1號;高雄市仁武區仁慈里10鄰新生路11之1號;高雄市仁武區仁慈里1鄰新生路30之1號;高雄市燕巢區西燕里19鄰新生路31之1號;高雄市仁武區仁慈里1鄰新生路34之1號;高雄市路竹區竹園里3鄰新生路37之1號;高雄市路竹區竹園里3鄰新生路43之1號;高雄市前鎮區鎮中里17鄰新生路68之1號;高雄市燕巢區西燕里19鄰新生路79之1號;高雄市路竹區竹園里7鄰新生路80之1號;高雄市路竹區竹園里7鄰新生路82之1號;高雄市前鎮區鎮中里17鄰新生路82之1號;高雄市路竹區竹園里7鄰新生路84之1號;高雄市路竹區竹園里8鄰新生路95之1號;高雄市路竹區竹園里7鄰新生路96之1號;高雄市燕巢區西燕里19鄰新生路97之1號;高雄市路竹區竹園里7鄰新生路106之1號;高雄市前鎮區鎮中里13鄰新生路132之1號;高雄市路竹區竹園里14鄰新生路135之1號;高雄市路竹區竹園里13鄰新生路136之1號;高雄市前鎮區明孝里28鄰新生路139之1號;高雄市前鎮區明孝里28鄰新生路141之1號;高雄市路竹區竹園里14鄰新生路151之1號;高雄市路竹區竹園里13鄰新生路158之1號;高雄市路竹區竹園里13鄰新生路170之1號;高雄市路竹區竹園里13鄰新生路176之1號;高雄市路竹區竹園里15鄰新生路183之1號;高雄市路竹區竹園里16鄰新生路196之1號;高雄市路竹區竹園里16鄰新生路198之1號;高雄市路竹區竹園里16鄰新生路200之1號;高雄市前鎮區明孝里26鄰新生路219之1號;高雄市前鎮區仁愛里1鄰新生路232之1號;高雄市前鎮區明孝里28鄰新生路248之1號;高雄市路竹區竹園里19鄰新生路263之1號;高雄市路竹區竹園里19鄰新生路265之1號;高雄市路竹區竹園里19鄰新生路276之1號;高雄市路竹區竹園里19鄰新生路280之1號;高雄市路竹區竹園里19鄰新生路283之1號;高雄市前鎮區興化里2鄰新生路296之1號;高雄市路竹區竹園里20鄰新生路380之1號;高雄市前鎮區草衙里26鄰新生路602之1號;高雄市前鎮區草衙里26鄰新生路616之1號;高雄市前鎮區明孝里26鄰新生路701之1號;高雄市前鎮區草衙里44鄰新生路818之1號,120.305645;120.290698;120.306349;120.360581;120.360499;120.360256;120.355300;120.360050;120.290549;120.290641;120.304692;120.355371;120.291269;120.291330;120.306277;120.291342;120.291035;120.291328;120.355299;120.291283;120.306975;120.291213;120.291749;120.317770;120.317940;120.291395;120.291688;120.291751;120.291818;120.291573;120.292003;120.292020;120.292024;120.320050;120.314773;120.318391;120.291805;120.292046;120.292292;120.292294;120.291970;120.309394;120.292439;120.320358;120.320690;120.320505;120.322631,22.588228;22.869847;22.587418;22.670784;22.670743;22.671099;22.793319;22.670998;22.870701;22.870870;22.590174;22.794485;22.871393;22.871429;22.588240;22.871455;22.871801;22.871749;22.795325;22.871891;22.587349;22.872666;22.872468;22.573838;22.573630;22.873065;22.872958;22.873177;22.873429;22.873748;22.873991;22.874062;22.874101;22.570914;22.578388;22.576593;22.875604;22.875675;22.875801;22.875892;22.876048;22.584443;22.877976;22.571673;22.571287;22.567205;22.569003
1768,桃園市大興西路二段二六三號三樓之一,桃園市桃園區南埔里15鄰大興西路二段263號,121.293951,25.007990
1769,臺北縣(舊)中和市中山路三段一O二號八樓,新北市中和區員山里20鄰中山路三段102號;新北市樹林區中山里1鄰中山路三段102號,121.476903;121.392877,25.005955;24.972451
1770,新竹市香山區中華路五段522巷18號,新竹市香山區朝山里11鄰中華路五段522巷18號,120.917242,24.773552
1771,臺北市敦化南路二段七六號十二樓,臺北市大安區龍雲里19鄰敦化南路二段76號,121.548388,25.029105
1772,新北市五股區興珍里五權路6號,新北市五股區興珍里36鄰五權路6號,121.448691,25.064470
1773,臺中市(舊)工業區十六路4號1樓,找不到指定的門牌地址。,,
1774,高雄市仁武區鳳仁路402號,高雄市仁武區後安里4鄰鳳仁路402號,120.333976,22.720997
1775,桃園市龜山區山頂里興邦路31之1號,桃園市龜山區山頂里18鄰興邦路31之1號,121.324536,24.985101
1776,桃園市龜山區山鶯路356號,桃園市龜山區山頂里20鄰山鶯路356號,121.329618,24.981448
1777,桃園縣(舊)新屋鄉九斗村八鄰上青埔五六號,桃園市新屋區九斗里10鄰上青埔1之1號;桃園市新屋區九斗里7鄰上青埔28之1號;桃園市新屋區九斗里9鄰上青埔33之2號;桃園市新屋區九斗里9鄰上青埔33之3號;桃園市新屋區九斗里9鄰上青埔33之5號;桃園市新屋區九斗里9鄰上青埔34之2號;桃園市新屋區九斗里9鄰上青埔34之3號;桃園市新屋區九斗里9鄰上青埔35之1號;桃園市新屋區九斗里9鄰上青埔35之3號;桃園市新屋區九斗里9鄰上青埔35之5號;桃園市新屋區九斗里9鄰上青埔35之7號;桃園市新屋區九斗里9鄰上青埔35之8號;桃園市新屋區九斗里9鄰上青埔35之11號;桃園市新屋區九斗里9鄰上青埔35之12號;桃園市新屋區九斗里9鄰上青埔35之13號;桃園市新屋區九斗里9鄰上青埔35之15號;桃園市新屋區九斗里9鄰上青埔35之16號;桃園市新屋區九斗里9鄰上青埔35之17號;桃園市新屋區九斗里9鄰上青埔35之18號;桃園市新屋區九斗里9鄰上青埔35之19號;桃園市新屋區九斗里9鄰上青埔35之20號;桃園市新屋區九斗里9鄰上青埔35之21號;桃園市新屋區九斗里9鄰上青埔35之22號;桃園市新屋區九斗里9鄰上青埔35之23號;桃園市新屋區九斗里9鄰上青埔35之25號;桃園市新屋區九斗里9鄰上青埔35之26號;桃園市新屋區九斗里9鄰上青埔35之27號;桃園市新屋區九斗里9鄰上青埔35之28號;桃園市新屋區九斗里9鄰上青埔35之30號;桃園市新屋區九斗里9鄰上青埔35之31號;桃園市新屋區九斗里9鄰上青埔35之32號;桃園市新屋區九斗里9鄰上青埔35之33號;桃園市新屋區九斗里6鄰上青埔36之1號;桃園市新屋區九斗里6鄰上青埔36之2號;桃園市新屋區九斗里6鄰上青埔37之1號;桃園市新屋區九斗里6鄰上青埔40之5號;桃園市新屋區九斗里6鄰上青埔40之6號;桃園市新屋區九斗里6鄰上青埔40之7號;桃園市新屋區九斗里6鄰上青埔40之9號;桃園市新屋區九斗里6鄰上青埔40之10號;桃園市新屋區九斗里6鄰上青埔40之11號;桃園市新屋區九斗里6鄰上青埔40之12號;桃園市新屋區九斗里6鄰上青埔40之13號;桃園市新屋區九斗里6鄰上青埔41之3號;桃園市新屋區九斗里6鄰上青埔41之5號;桃園市新屋區九斗里6鄰上青埔41之6號;桃園市新屋區九斗里6鄰上青埔41之7號;桃園市新屋區九斗里6鄰上青埔41之8號;桃園市新屋區九斗里6鄰上青埔41之9號;桃園市新屋區九斗里6鄰上青埔41之10號;桃園市新屋區九斗里6鄰上青埔41之11號;桃園市新屋區九斗里6鄰上青埔41之12號;桃園市新屋區九斗里6鄰上青埔41之13號;桃園市新屋區九斗里6鄰上青埔41之15號;桃園市新屋區九斗里6鄰上青埔41之16號;桃園市新屋區九斗里6鄰上青埔41之17號;桃園市新屋區九斗里6鄰上青埔41之18號;桃園市新屋區九斗里6鄰上青埔41之19號;桃園市新屋區九斗里6鄰上青埔41之20號;桃園市新屋區九斗里6鄰上青埔41之21號;桃園市新屋區九斗里6鄰上青埔41之22號;桃園市新屋區九斗里6鄰上青埔41之23號;桃園市新屋區九斗里6鄰上青埔41之25號;桃園市新屋區九斗里6鄰上青埔41之26號;桃園市新屋區九斗里6鄰上青埔41之27號;桃園市新屋區九斗里6鄰上青埔41之28號;桃園市新屋區九斗里6鄰上青埔41之29號;桃園市新屋區九斗里6鄰上青埔41之30號;桃園市新屋區九斗里6鄰上青埔41之31號;桃園市新屋區九斗里6鄰上青埔41之32號;桃園市新屋區九斗里6鄰上青埔41之33號;桃園市新屋區九斗里6鄰上青埔41之35號;桃園市新屋區九斗里6鄰上青埔41之36號;桃園市新屋區九斗里6鄰上青埔41之37號;桃園市新屋區九斗里6鄰上青埔41之38號;桃園市新屋區九斗里6鄰上青埔41之39號;桃園市新屋區九斗里6鄰上青埔41之40號;桃園市新屋區九斗里6鄰上青埔41之41號;桃園市新屋區九斗里6鄰上青埔41之42號;桃園市新屋區九斗里6鄰上青埔41之43號;桃園市新屋區九斗里6鄰上青埔41之45號;桃園市新屋區九斗里6鄰上青埔41之46號;桃園市新屋區九斗里6鄰上青埔41之47號;桃園市新屋區九斗里6鄰上青埔41之48號;桃園市新屋區九斗里6鄰上青埔41之49號;桃園市新屋區九斗里6鄰上青埔41之50號;桃園市新屋區九斗里6鄰上青埔41之51號;桃園市新屋區九斗里6鄰上青埔41之52號;桃園市新屋區九斗里6鄰上青埔41之53號;桃園市新屋區九斗里6鄰上青埔41之55號;桃園市新屋區九斗里6鄰上青埔41之56號;桃園市新屋區九斗里6鄰上青埔41之57號;桃園市新屋區九斗里6鄰上青埔41之58號;桃園市新屋區九斗里6鄰上青埔41之59號;桃園市新屋區九斗里6鄰上青埔41之60號;桃園市新屋區九斗里6鄰上青埔41之61號;桃園市新屋區九斗里6鄰上青埔41之62號;桃園市新屋區九斗里6鄰上青埔41之63號;桃園市新屋區九斗里6鄰上青埔41之65號;桃園市新屋區九斗里6鄰上青埔41之66號;桃園市新屋區九斗里6鄰上青埔41之67號;桃園市新屋區九斗里6鄰上青埔41之68號;桃園市新屋區九斗里6鄰上青埔41之69號;桃園市新屋區九斗里6鄰上青埔41之70號;桃園市新屋區九斗里6鄰上青埔41之71號;桃園市新屋區九斗里6鄰上青埔41之72號;桃園市新屋區九斗里6鄰上青埔41之73號;桃園市新屋區九斗里6鄰上青埔41之75號;桃園市新屋區九斗里6鄰上青埔41之76號;桃園市新屋區九斗里6鄰上青埔41之77號;桃園市新屋區九斗里6鄰上青埔41之78號;桃園市新屋區九斗里6鄰上青埔41之79號;桃園市新屋區九斗里6鄰上青埔41之80號;桃園市新屋區九斗里6鄰上青埔41之81號;桃園市新屋區九斗里6鄰上青埔41之82號;桃園市新屋區九斗里6鄰上青埔41之83號;桃園市新屋區九斗里6鄰上青埔41之85號;桃園市新屋區九斗里6鄰上青埔41之86號;桃園市新屋區九斗里6鄰上青埔41之87號;桃園市新屋區九斗里6鄰上青埔41之88號;桃園市新屋區九斗里6鄰上青埔41之89號;桃園市新屋區九斗里6鄰上青埔41之90號;桃園市新屋區九斗里6鄰上青埔41之91號;桃園市新屋區九斗里6鄰上青埔41之92號;桃園市新屋區九斗里6鄰上青埔41之93號;桃園市新屋區九斗里6鄰上青埔41之95號;桃園市新屋區九斗里6鄰上青埔41之96號;桃園市新屋區九斗里6鄰上青埔41之97號;桃園市新屋區九斗里6鄰上青埔41之98號;桃園市新屋區九斗里6鄰上青埔41之99號;桃園市新屋區九斗里6鄰上青埔41之100號;桃園市新屋區九斗里6鄰上青埔41之101號;桃園市新屋區九斗里6鄰上青埔42之1號;桃園市新屋區九斗里6鄰上青埔42之2號;桃園市新屋區九斗里6鄰上青埔42之3號;桃園市新屋區九斗里8鄰上青埔42之35號;桃園市新屋區九斗里8鄰上青埔49之1號;桃園市新屋區九斗里8鄰上青埔49之2號;桃園市新屋區九斗里8鄰上青埔49之3號;桃園市新屋區九斗里8鄰上青埔50之2號;桃園市新屋區九斗里8鄰上青埔50之3號;桃園市新屋區九斗里8鄰上青埔50之5號;桃園市新屋區九斗里8鄰上青埔50之13號;桃園市新屋區九斗里8鄰上青埔50之15號;桃園市新屋區九斗里8鄰上青埔50之16號;桃園市新屋區九斗里8鄰上青埔50之17號;桃園市新屋區九斗里8鄰上青埔50之18號;桃園市新屋區九斗里8鄰上青埔50之19號;桃園市新屋區九斗里8鄰上青埔50之20號;桃園市新屋區九斗里8鄰上青埔50之21號;桃園市新屋區九斗里8鄰上青埔52之3號;桃園市新屋區九斗里8鄰上青埔52之6號;桃園市新屋區九斗里8鄰上青埔52之7號;桃園市新屋區九斗里8鄰上青埔52之8號;桃園市新屋區九斗里8鄰上青埔52之9號;桃園市新屋區九斗里8鄰上青埔52之10號;桃園市新屋區九斗里8鄰上青埔52之11號;桃園市新屋區九斗里8鄰上青埔52之12號;桃園市新屋區九斗里8鄰上青埔52之13號;桃園市新屋區九斗里8鄰上青埔52之15號;桃園市新屋區九斗里8鄰上青埔52之16號;桃園市新屋區九斗里8鄰上青埔52之17號;桃園市新屋區九斗里8鄰上青埔52之18號;桃園市新屋區九斗里8鄰上青埔52之19號;桃園市新屋區九斗里8鄰上青埔52之20號;桃園市新屋區九斗里8鄰上青埔52之26號;桃園市新屋區九斗里8鄰上青埔52之27號;桃園市新屋區九斗里8鄰上青埔52之28號;桃園市新屋區九斗里8鄰上青埔52之29號;桃園市新屋區九斗里8鄰上青埔52之30號;桃園市新屋區九斗里8鄰上青埔52之31號;桃園市新屋區九斗里8鄰上青埔52之32號;桃園市新屋區九斗里8鄰上青埔52之33號;桃園市新屋區九斗里8鄰上青埔52之35號;桃園市新屋區九斗里8鄰上青埔52之36號;桃園市新屋區九斗里8鄰上青埔52之37號;桃園市新屋區九斗里8鄰上青埔52之38號;桃園市新屋區九斗里8鄰上青埔52之39號;桃園市新屋區九斗里8鄰上青埔52之40號;桃園市新屋區九斗里8鄰上青埔52之41號;桃園市新屋區九斗里8鄰上青埔52之42號;桃園市新屋區九斗里8鄰上青埔52之43號;桃園市新屋區九斗里8鄰上青埔52之46號;桃園市新屋區九斗里8鄰上青埔53之1號;桃園市新屋區九斗里8鄰上青埔53之2號;桃園市新屋區九斗里8鄰上青埔54之6號;桃園市新屋區九斗里8鄰上青埔56之1號,121.137794;121.131667;121.122901;121.123675;121.122856;121.124942;121.124758;121.126520;121.126970;121.127096;121.129562;121.127524;121.127711;121.126490;121.127368;121.127317;121.128128;121.128266;121.128086;121.128060;121.127998;121.127941;121.127875;121.128229;121.128173;121.128116;121.128080;121.127993;121.126777;121.128999;121.127270;121.127891;121.128597;121.128136;121.127779;121.130762;121.131074;121.130542;121.130191;121.130741;121.131275;121.131070;121.130968;121.133000;121.131588;121.131749;121.132309;121.132315;121.131008;121.131037;121.131069;121.131084;121.131117;121.131153;121.131182;121.131201;121.131233;121.131256;121.131290;121.131326;121.131360;121.131120;121.131143;121.131172;121.131202;121.131221;121.131247;121.131268;121.131296;121.131314;121.131349;121.131375;121.131402;121.131431;121.131460;121.131289;121.131326;121.131353;121.131376;121.131407;121.131434;121.131458;121.131486;121.131519;121.131546;121.131584;121.131609;121.131629;121.131664;121.131372;121.131401;121.131429;121.131458;121.131487;121.131518;121.131548;121.131572;121.131603;121.131623;121.131659;121.131686;121.131713;121.131739;121.131786;121.131812;121.131588;121.131617;121.131643;121.131665;121.131689;121.131715;121.131747;121.131775;121.131797;121.131828;121.131866;121.131893;121.131924;121.131948;121.131991;121.132244;121.130561;121.131970;121.131469;121.132601;121.132588;121.132610;121.134051;121.133005;121.134144;121.130015;121.130476;121.133812;121.133960;121.134539;121.134539;121.135051;121.135026;121.135008;121.135294;121.135217;121.135870;121.136024;121.136712;121.136925;121.136799;121.135563;121.138358;121.136287;121.137632;121.137063;121.136453;121.136940;121.136302;121.136273;121.136273;121.136290;121.136292;121.136298;121.136299;121.136303;121.136309;121.136321;121.136331;121.136332;121.136522;121.135545;121.135717;121.136535;121.136643;121.136789;121.136789;121.136789;121.136789;121.136789;121.136789;121.136789;121.136789;121.136789;121.136789;121.136789;121.136789;121.136606;121.136975;121.137096;121.137064;121.141257,24.970737;24.970710;24.965128;24.966303;24.965139;24.963689;24.964358;24.965715;24.966530;24.965250;24.966254;24.965213;24.965569;24.966790;24.964400;24.963770;24.965456;24.965577;24.965490;24.965546;24.965583;24.965630;24.965696;24.965616;24.965653;24.965700;24.965728;24.965812;24.966316;24.964693;24.964747;24.966976;24.963413;24.963469;24.962841;24.961869;24.961533;24.961240;24.961035;24.961248;24.962039;24.962158;24.962685;24.961147;24.960936;24.961459;24.960915;24.962126;24.963131;24.963095;24.963068;24.963037;24.962998;24.962967;24.962935;24.962904;24.962870;24.962841;24.962804;24.962775;24.962737;24.963220;24.963186;24.963154;24.963123;24.963091;24.963057;24.963031;24.963003;24.962969;24.962941;24.962912;24.962884;24.962849;24.962828;24.963362;24.963329;24.963295;24.963269;24.963235;24.963204;24.963178;24.963144;24.963116;24.963087;24.963065;24.963035;24.963008;24.962968;24.963487;24.963456;24.963433;24.963399;24.963367;24.963332;24.963288;24.963267;24.963233;24.963211;24.963171;24.963141;24.963116;24.963080;24.963045;24.962997;24.963603;24.963556;24.963523;24.963494;24.963457;24.963437;24.963406;24.963379;24.963352;24.963306;24.963290;24.963257;24.963224;24.963184;24.963144;24.961371;24.963496;24.962156;24.962635;24.961833;24.961996;24.961703;24.960988;24.961575;24.960983;24.963194;24.962996;24.963294;24.962999;24.963028;24.962908;24.961621;24.961575;24.961531;24.961702;24.961763;24.962294;24.962452;24.961342;24.963151;24.963005;24.961240;24.962068;24.962186;24.962405;24.964616;24.963332;24.966350;24.964282;24.964466;24.964434;24.964401;24.964366;24.964323;24.964258;24.964218;24.964178;24.964129;24.964085;24.963966;24.965662;24.962956;24.963775;24.964848;24.964886;24.964964;24.964964;24.964964;24.964964;24.964964;24.964964;24.964964;24.964964;24.964964;24.964964;24.964964;24.964964;24.964272;24.967650;24.967832;24.961821;24.961232
1778,臺中市西屯區工業區二路6號,臺中市西屯區協和里12鄰工業區二路6號,120.611282,24.167897
1779,臺北市內湖區瑞湖街199號3樓,臺北市內湖區湖元里18鄰瑞湖街199號,121.576662,25.067705
1780,臺北市大安區仁愛路4段85號4樓,臺北市大安區仁愛里22鄰仁愛路四段85號,121.547936,25.038327
1781,臺北市中山區民權西路53號15樓,臺北市中山區集英里19鄰民權西路53號,121.520494,25.063051
1782,臺北市復興北路369號7樓之5,臺北市松山區民福里5鄰復興北路369號,121.544773,25.062448
1783,新竹科學工業園區新竹巿工業東三路二號,找不到指定的門牌地址。,,
1784,新竹市科學園區工業東九路三０號四樓,新竹市東區科園里24鄰工業東九路12號,121.007140,24.772604
1785,新北市新店區民權路108-2號2樓,新北市新店區復興里12鄰民權路108之2號,121.535878,24.983579
1786,桃園縣(舊)新屋鄉中山東路二段130巷12-9號,桃園市新屋區九斗里8鄰中山東路二段130巷12之9號,121.136047,24.969170
1787,臺北市內湖區堤頂大道二段483號8樓,臺北市內湖區西康里26鄰堤頂大道二段483號,121.562081,25.082313
1788,桃園市龜山區文化二路188號3樓,桃園市龜山區文化里19鄰文化二路188號,121.374448,25.048365
1789,新北市中和區連城路228號7樓,新北市中和區平河里7鄰連城路228號,121.489590,24.996659
1790,新北市新莊區中正路663、665號五樓,新北市新莊區龍福里8鄰中正路925號,121.410749,25.021065
1791,臺中市西屯區工業區二路6號,臺中市西屯區協和里12鄰工業區二路6號,120.611282,24.167897
1792,新北市新店區寶強路6號,新北市新店區寶興里1鄰寶強路6號,121.543271,24.978789
1793,臺北縣(舊)三重市重新路五段６０９巷１０號８樓之２,新北市三重區中興里11鄰重新路五段609巷10號,121.468503,25.045901
1794,臺北市內湖區新明路八六巷一號一樓,臺北市內湖區石潭里16鄰新明路86巷1號,121.589690,25.059808
1795,高雄市前金區中正四路235號10樓,高雄市前金區林投里2鄰中正四路235號,120.292763,22.628062
1796,臺北縣(舊)北新路三段205號11樓,找不到指定的門牌地址。,,
1797,新竹市香山區中華路五段522巷18號,新竹市香山區朝山里11鄰中華路五段522巷18號,120.917242,24.773552
1798,新北市中山路4巷3號,新北市土城區沛陂里15鄰中山路4巷3號,121.413475,24.959577
1799,新竹市新竹科學工業園區新安路五號一樓,新竹市東區科園里22鄰新安路5號,120.999485,24.781685
1800,臺北市內湖區瑞湖街199號3樓,臺北市內湖區湖元里18鄰瑞湖街199號,121.576662,25.067705
1801,臺北市中山區中山北路二段九七號五樓,臺北市中山區聚盛里1鄰中山北路二段97號,121.523143,25.059549
1802,臺北市中山區中山北路二段106-2號6樓,臺北市中山區集英里7鄰中山北路二段106之2號,121.522561,25.060219
1803,臺北縣(舊)五股鄉五股工業區五權路八號,找不到指定的門牌地址。,,
1804,臺北市內湖區新湖三路289號,臺北市內湖區湖元里18鄰新湖三路289號,121.583047,25.066056
1805,高雄市(舊)高雄加工出口區北一路18號,高雄市前鎮區鎮北里1鄰北一路18號;高雄市燕巢區西燕里8鄰北一路18號,120.287737;120.364637,22.605916;22.794939
1806,高雄縣(舊)橋頭鄉西林村芋林路三０五號,高雄市橋頭區西林里15鄰芋林路309之1號,120.282181,22.765436
1807,新竹市科學園區力行七路8號,新竹市東區科園里24鄰力行七路8號,121.013525,24.774975
1808,臺北縣(舊)新店市民權路九六號一０樓,新北市永和區民族里18鄰民權路96號;新北市林口區湖南里22鄰民權路96號;新北市新店區復興里12鄰民權路96號,121.519730;121.373313;121.536620,24.996681;25.082146;24.983030
1809,臺南市(舊)東區長榮路一段二０三號三樓,臺南市東區泉南里15鄰長榮路一段203號;臺南市新營區新東里11鄰長榮路一段203號;臺南市歸仁區大潭里10鄰長榮路一段203號,120.217928;120.327434;120.269390,22.984711;23.319560;22.910569
1810,臺北市延平北路四段一００號,臺北市大同區鄰江里11鄰延平北路四段100號,121.510767,25.071549
1811,桃園縣(舊)中壢市東園路13號,桃園市中壢區永福里7鄰東園路13號,121.239285,24.969555
1812,桃園縣(舊)中壢市東園路13號,桃園市中壢區永福里7鄰東園路13號,121.239285,24.969555
1813,新竹市科學園區研發二路二五號,新竹市東區科園里22鄰研發二路25號,120.999268,24.780312
1814,新北市新店區寶強路6號,新北市新店區寶興里1鄰寶強路6號,121.543271,24.978789
1815,臺北市內湖區內湖路一段240號2樓,臺北市內湖區西湖里13鄰內湖路一段240號,121.565855,25.082129
1816,新北市北新路三段225號9樓,新北市新店區復興里3鄰北新路三段225號,121.539841,24.986083
1817,桃園市南崁路265號5樓,桃園市蘆竹區錦中里9鄰南崁路265號,121.292719,25.049323
1818,新北市五股區中興路一段6號9樓之5,新北市五股區興珍里7鄰中興路一段6號,121.469626,25.072541
1819,新北市汐止區環河68號,新北市汐止區福山里17鄰合順街68號;新北市汐止區福德里10鄰福德二路68號;新北市汐止區樟樹里1鄰樟樹二路68號;新北市汐止區樟樹里6鄰中興路68號;新北市汐止區橫科里33鄰民權街二段68號;新北市汐止區橋東里27鄰建成路68號;新北市汐止區八連里3鄰八連路一段68號;新北市汐止區中興里11鄰原興路68號;新北市汐止區中興里32鄰環河街68號;新北市汐止區仁德里13鄰和平街68號;新北市汐止區仁德里9鄰中正路68號;新北市汐止區文化里21鄰南興路68號;新北市汐止區北峰里24鄰民族五街68號;新北市汐止區白雲里11鄰水源路二段68號;新北市汐止區自強里2鄰新興路68號;新北市汐止區秀峰里17鄰新臺五路二段68號;新北市汐止區秀峰里4鄰秀峰路68號;新北市汐止區宜興里5鄰宜興街68號;新北市汐止區忠山里1鄰忠一街68號;新北市汐止區忠山里20鄰忠三街68號;新北市汐止區東山里11鄰東山路68號;新北市汐止區東山里9鄰汐平路二段68號;新北市汐止區東勢里3鄰芳園街68號;新北市汐止區東勢里8鄰東勢街68號;新北市汐止區長安里4鄰大同路三段68號;新北市汐止區長安里7鄰長安路68號;新北市汐止區保長里8鄰保長路68號;新北市汐止區康福里22鄰福德一路68號;新北市汐止區湖光里10鄰民族一街68號;新北市汐止區湖光里33鄰湖東街68號;新北市汐止區湖興里35鄰伯爵街68號;新北市汐止區新昌里7鄰新昌路68號,121.621180;121.633557;121.640049;121.635266;121.619142;121.663133;121.645803;121.632508;121.631119;121.661919;121.661640;121.652263;121.628120;121.655657;121.657459;121.661624;121.659793;121.622853;121.624171;121.628659;121.710787;121.698913;121.625624;121.632745;121.669186;121.669125;121.674945;121.638293;121.633119;121.635444;121.637880;121.663506,25.043132;25.066857;25.061950;25.061636;25.048430;25.073220;25.080763;25.065768;25.061867;25.070874;25.070020;25.059149;25.070540;25.056414;25.062174;25.065506;25.064442;25.042311;25.074147;25.080310;25.042774;25.060698;25.038964;25.040036;25.076937;25.078338;25.078333;25.068902;25.070813;25.073022;25.083250;25.068792
1820,臺南市麻豆區麻豆口1-13號,臺南市麻豆區麻口里1鄰麻豆口1之37號,120.221786,23.175700
1821,臺中縣(舊)大甲鎮中山路一段一一九一號,臺中市大甲區頂店里17鄰中山路一段1191號,120.629656,24.355287
1822,新竹縣竹北市台元街38號5樓之1,新竹縣竹北市竹北里12鄰臺元街38號,121.016580,24.843137
1823,臺北市北投區立德路150號4樓,臺北市北投區一德里15鄰立德路150號,121.472495,25.127803
1824,臺北市大安區敦化南路二段105號16樓,臺北市大安區義安里16鄰敦化南路二段105號,121.549123,25.028461
1825,臺北市南港區園區街3-1號11樓,臺北市南港區三重里25鄰園區街3之1號,121.611839,25.057765
1826,臺北市內湖區內湖路一段308號11樓,臺北市內湖區西湖里13鄰內湖路一段308號,121.569029,25.081436
1827,新北市泰山區明志路三段533號,新北市泰山區貴和里35鄰明志路三段533號,121.420427,25.029576
1828,臺北市內湖路一段九一巷二三弄六號三樓,臺北市內湖區西康里8鄰內湖路一段91巷23弄6號,121.562103,25.086328
1829,臺中縣(舊)梧棲鎮港南路二段五六二巷九一號,找不到指定的門牌地址。,,
1830,臺北縣(舊)三重市光復路一段六八巷十一弄一號一樓,新北市三重區中興里1鄰光復路一段68巷11弄1號,121.470939,25.049761
1831,臺中市西　區梅川西路一段二三號,臺中市西區安龍里13鄰梅川西路一段23號,120.667264,24.142480
1832,臺中市西　區梅川西路一段二三號,臺中市西區安龍里13鄰梅川西路一段23號,120.667264,24.142480
1833,臺北市內湖區瑞湖街111號,臺北市內湖區湖元里18鄰瑞湖街111號,121.576449,25.071847
1834,新竹市新竹科學工業園區新竹縣創新一路五之一號三樓,找不到指定的門牌地址。,,
1835,臺北市中山區民權西路53號15樓,臺北市中山區集英里19鄰民權西路53號,121.520494,25.063051
1836,臺北市敦化南路三號十樓,臺北市松山區敦化里1鄰敦化南路一段3號,121.549293,25.047393
1837,臺北市復興北路四十號九樓,臺北市中山區力行里12鄰復興北路40號,121.543755,25.049343
1838,臺北市南京東路三段二四八號三樓,臺北市松山區中正里21鄰南京東路三段248號,121.544581,25.051642
1839,臺北市南港區八德路四段768巷1弄20號11樓,臺北市南港區玉成里17鄰八德路四段768巷1弄20號,121.581396,25.050155
1840,臺北市承德路三段二三０號一三樓,臺北市大同區保安里8鄰承德路三段230號,121.518493,25.072373
